20671;Casco Historico de Vicalvaro;101.0;96.0;3;1.0;3;190000
20669;Valdebernardo;110.0;100.0;3;2.0;4;340000
20668;Casco Historico de Vicalvaro;50.0;40.0;1;1.0;1;220000
20667;Valdebernardo;105.0;90.0;3;2.0;4;335000
20665;Valdebernardo;110.0;100.0;3;2.0;0;285000
20658;Ambroz;62.0;47.0;2;1.0;2;97395
20657;Ambroz;55.0;48.0;3;1.0;3;147000
20656;Ambroz;60.0;45.0;3;2.0;1;125000
20641;Ambroz;60.0;57.0;2;1.0;4;110000
20638;Casco Historico de Vicalvaro;61.0;58.0;2;1.0;4;125000
20636;Los Berrocales;126.0;42.0;3;2.0;0;374900
20635;Los Berrocales;127.0;91.0;2;2.0;0;297900
20634;Los Berrocales;125.0;87.0;3;2.0;0;402900
20633;Los Berrocales;106.0;74.0;2;2.0;0;252900
20632;Los Berrocales;126.0;90.0;3;2.0;0;268900
20631;Los Berrocales;128.0;91.0;3;2.0;0;354900
20630;Los Berrocales;125.0;87.0;3;2.0;0;402900
20629;Los Berrocales;126.0;90.0;3;2.0;0;269900
20628;Los Berrocales;153.0;109.0;3;2.0;0;487000
20627;Los Berrocales;97.0;71.0;2;2.0;0;320000
20626;Los Berrocales;97.0;70.0;2;2.0;0;319000
20625;Casco Historico de Vicalvaro;65.0;55.0;3;1.0;2;129000
20623;Ambroz;35.0;30.0;1;1.0;2;75000
20622;Los Berrocales;149.0;124.0;4;3.0;0;353000
20621;Los Berrocales;149.0;124.0;4;3.0;0;352000
20620;Los Berrocales;248.0;225.0;4;3.0;0;348000
20619;Los Berrocales;149.0;124.0;4;3.0;0;354000
20618;Los Berrocales;101.0;87.0;3;2.0;5;228543
20611;Los Berrocales;248.0;225.0;4;3.0;0;354100
20610;Los Berrocales;248.0;225.0;4;3.0;0;353000
20609;Los Berrocales;248.0;225.0;4;3.0;0;354000
20599;Ambroz;61.0;55.0;3;1.0;3;147000
20596;Los Berrocales;125.0;92.0;3;2.0;0;393000
20575;Valdebernardo;75.0;70.0;3;2.0;2;290000
20574;Casco Historico de Vicalvaro;313.0;294.0;4;3.0;0;600000
20564;Los Berrocales;115.0;81.0;3;2.0;2;265305
20563;Los Berrocales;124.0;89.0;3;2.0;4;283498
20562;Los Berrocales;124.0;88.0;3;2.0;3;281830
20561;Los Berrocales;117.0;84.0;3;2.0;1;246810
20560;Los Berrocales;117.0;84.0;3;2.0;2;246506
20559;Los Berrocales;117.0;84.0;3;2.0;1;246506
20558;Los Berrocales;117.0;84.0;3;2.0;3;270763
20557;Los Berrocales;116.0;82.0;3;2.0;1;242413
20548;Los Berrocales;78.0;62.0;2;2.0;0;171900
20547;Ambroz;57.0;53.0;3;1.0;0;94050
20546;Casco Historico de Vicalvaro;65.0;58.0;2;1.0;2;118000
20531;Los Berrocales;105.0;78.0;3;2.0;5;257720
20520;Valdebernardo;90.0;70.0;2;1.0;1;260000
20518;Casco Historico de Vicalvaro;56.0;54.0;1;1.0;Semi-sótano exterior;130000
20516;Casco Historico de Vicalvaro;85.0;81.0;3;1.0;2;194000
20515;Ambroz;52.0;50.0;2;1.0;0;140000
20511;Casco Historico de Vicalvaro;52.0;49.0;3;1.0;4;135000
20508;Casco Historico de Vicalvaro;88.0;87.0;3;2.0;3;290000
20503;Casco Historico de Vicalvaro;100.0;80.0;3;1.0;3;189900
20501;Ambroz;65.0;55.0;3;1.0;4;119900
20489;Los Berrocales;79.0;59.0;2;1.0;9;213900
20482;Los Berrocales;264.0;215.0;4;3.0;0;487300
20481;Los Berrocales;264.0;215.0;4;3.0;0;525100
20475;Vallecas;71.0;67.0;3;1.0;1;119900
20474;Vallecas;120.0;75.0;3;2.0;4;339700
20472;Vallecas;50.0;40.0;2;1.0;2;126000
20471;Vallecas;62.0;57.0;2;1.0;1;109000
20468;Vallecas;57.0;50.0;1;1.0;5;168000
20465;Vallecas;91.0;73.0;3;1.0;1;166000
20464;Vallecas;82.0;68.0;3;1.0;1;159900
20463;Santa Eugenia;103.0;85.0;3;2.0;4;250000
20462;Vallecas;95.0;78.0;1;1.0;1;160800
20461;Vallecas;114.0;84.0;3;2.0;2;350000
20460;Vallecas;114.0;84.0;3;2.0;1;330000
20459;Vallecas;95.0;76.0;3;2.0;2;289300
20458;Santa Eugenia;119.0;107.0;3;2.0;3;310000
20456;Vallecas;128.0;86.0;3;2.0;3;250000
20453;Vallecas;60.0;50.0;1;1.0;5;185000
20452;Vallecas;75.0;68.0;3;1.0;2;152000
20451;Vallecas;196.0;148.0;2;2.0;9;365000
20450;Vallecas;65.0;55.0;2;1.0;2;118000
20448;Vallecas;98.0;78.0;3;2.0;1;240000
20447;Vallecas;152.0;93.0;3;2.0;6;249000
20444;Vallecas;77.0;62.0;2;1.0;1;239900
20443;Vallecas;118.0;95.0;4;2.0;5;305000
20442;Vallecas;39.0;33.0;1;1.0;3;163000
20440;Vallecas;32.0;30.0;1;1.0;0;75000
20437;Vallecas;99.0;89.0;2;2.0;2;295000
20436;Vallecas;88.0;76.0;3;2.0;1;232000
20435;Vallecas;37.0;32.0;1;1.0;7;178500
20434;Vallecas;76.0;62.0;3;1.0;1;129900
20433;Vallecas;110.0;80.0;3;2.0;8;320000
20432;Vallecas;69.0;57.0;2;1.0;2;179000
20431;Vallecas;83.0;72.0;2;1.0;3;154000
20430;Vallecas;87.0;71.0;2;2.0;2;195000
20429;Vallecas;88.0;70.0;3;2.0;3;189800
20428;Santa Eugenia;125.0;104.0;4;2.0;5;418000
20427;Santa Eugenia;106.0;85.0;4;2.0;1;184000
20426;Vallecas;82.0;71.0;3;1.0;2;139000
20425;Vallecas;79.0;70.0;3;2.0;0;144000
20424;Vallecas;44.0;38.0;1;1.0;1;133000
20422;Vallecas;180.0;140.0;3;3.0;7;440000
20421;Vallecas;95.0;85.0;2;2.0;5;257400
20420;Vallecas;48.0;42.0;0;1.0;4;105000
20412;Santa Eugenia;101.0;86.0;4;2.0;1;229000
20402;Vallecas;60.0;48.0;2;1.0;2;149000
20401;Vallecas;96.0;80.0;1;1.0;2;164000
20399;Vallecas;111.0;83.0;3;2.0;2;340000
20390;Santa Eugenia;93.0;87.0;3;1.0;2;199000
20389;Vallecas;75.0;53.0;3;1.0;3;123500
20388;Vallecas;52.0;47.0;1;1.0;3;167000
20386;Vallecas;102.0;81.0;2;2.0;1;259900
20385;Vallecas;93.0;75.0;2;2.0;2;269900
20384;Vallecas;126.0;95.0;3;2.0;5;310000
20382;Vallecas;70.0;60.0;1;1.0;0;210000
20381;Vallecas;70.0;56.0;3;1.0;3;127500
20378;Vallecas;189.0;151.0;4;2.0;0;367000
20376;Santa Eugenia;76.0;65.0;3;1.0;2;155000
20375;Vallecas;50.0;45.0;0;1.0;1;140000
20374;Vallecas;81.0;71.0;2;2.0;6;272000
20373;Vallecas;80.0;64.0;2;2.0;3;220000
20372;Vallecas;71.0;49.0;2;1.0;3;110000
20371;Vallecas;73.0;67.0;3;1.0;1;167000
20370;Vallecas;67.0;61.0;2;1.0;2;149700
20368;Vallecas;87.0;58.0;2;1.0;4;201999
20367;Vallecas;57.0;46.0;2;1.0;0;113500
20366;Vallecas;122.0;98.0;3;2.0;4;232100
20362;Santa Eugenia;128.0;90.0;3;2.0;3;255000
20360;Vallecas;80.0;70.0;2;2.0;7;273000
20352;Vallecas;67.0;61.0;3;1.0;5;101500
20349;Vallecas;350.0;330.0;4;3.0;0;660000
20347;Vallecas;72.0;65.0;2;1.0;1;103000
20345;Vallecas;90.0;84.0;2;1.0;4;247000
20344;Vallecas;60.0;50.0;1;1.0;1;200000
20343;Vallecas;77.0;65.0;2;1.0;3;243000
20342;Santa Eugenia;125.0;115.0;4;2.0;1;256000
20341;Vallecas;70.0;58.0;3;2.0;1;179000
20340;Vallecas;69.0;58.0;3;2.0;0;185000
20338;Vallecas;71.0;49.0;2;1.0;3;110000
20333;Vallecas;52.0;34.0;0;1.0;8;158000
20332;Vallecas;66.0;56.0;2;1.0;2;148600
20329;Vallecas;52.0;49.0;2;1.0;3;127500
20328;Vallecas;110.0;85.0;3;2.0;3;340000
20327;Vallecas;56.0;48.0;1;2.0;4;175000
20324;Vallecas;82.0;63.0;3;1.0;2;138000
20323;Santa Eugenia;93.0;87.0;3;2.0;8;230000
20322;Vallecas;91.0;73.0;3;2.0;1;258000
20321;Santa Eugenia;116.0;105.0;4;2.0;6;297000
20320;Santa Eugenia;120.0;110.0;3;2.0;6;255000
20318;Vallecas;55.0;54.0;1;1.0;4;135000
20313;Vallecas;95.0;80.0;2;1.0;5;310000
20311;Vallecas;132.0;95.0;3;2.0;3;355800
20309;Vallecas;127.0;92.0;3;2.0;0;482600
20308;Vallecas;134.0;97.0;3;2.0;1;362000
20303;Santa Eugenia;93.0;84.0;3;2.0;7;200000
20302;Santa Eugenia;119.0;90.0;4;2.0;4;320000
20300;Vallecas;126.0;75.0;3;2.0;7;425000
20297;Vallecas;300.0;240.0;4;4.0;0;468000
20296;Vallecas;54.0;45.0;1;1.0;1;160000
20295;Santa Eugenia;169.0;145.0;4;2.0;6;315000
20293;Vallecas;68.0;48.0;1;1.0;2;195000
20292;Vallecas;60.0;40.0;1;1.0;4;244000
20290;Vallecas;85.0;65.0;2;1.0;4;247000
20288;Santa Eugenia;135.0;122.0;4;2.0;2;249900
20282;Vallecas;117.0;102.0;3;2.0;3;320000
20275;Vallecas;82.0;72.0;3;1.0;2;170000
20274;Vallecas;65.0;52.0;1;1.0;7;275000
20273;Vallecas;70.0;61.0;1;1.0;0;210000
20272;Vallecas;60.0;50.0;2;1.0;1;102000
20269;Vallecas;95.0;70.0;2;2.0;2;275000
20268;Vallecas;54.0;45.0;1;1.0;2;154000
20244;Vallecas;130.0;80.0;3;2.0;4;288000
20243;Vallecas;60.0;50.0;2;1.0;3;114000
20240;Vallecas;104.0;81.0;3;2.0;7;320000
20238;Vallecas;72.0;60.0;3;1.0;3;141000
20237;Vallecas;60.0;50.0;2;1.0;0;80250
20236;Vallecas;54.0;48.0;2;1.0;1;130000
20232;Vallecas;60.0;50.0;0;1.0;2;115000
20228;Vallecas;82.0;75.0;2;1.0;1;252000
20227;Vallecas;106.0;98.0;3;2.0;0;200000
20224;Vallecas;65.0;59.0;3;1.0;3;140000
20223;Vallecas;90.0;80.0;3;1.0;4;210000
20222;Vallecas;110.0;105.0;4;2.0;3;169900
20217;Santa Eugenia;72.0;70.0;2;1.0;0;105000
20216;Santa Eugenia;93.0;83.0;3;2.0;0;185000
20215;Vallecas;60.0;55.0;0;1.0;3;99999
20212;Vallecas;52.0;45.0;1;1.0;6;230000
20208;Vallecas;65.0;55.0;1;1.0;8;182000
20207;Vallecas;62.0;45.0;1;1.0;3;250000
20205;Vallecas;53.0;48.0;2;1.0;2;175000
20201;Vallecas;69.0;58.0;2;1.0;1;175000
20199;Vallecas;75.0;72.0;3;1.0;3;128000
20195;Vallecas;48.0;46.0;1;1.0;0;99000
20193;Vallecas;52.0;49.0;1;1.0;4;153200
20192;Vallecas;77.0;72.0;3;1.0;3;155000
20189;Vallecas;56.0;46.0;1;1.0;4;175000
20188;Vallecas;80.0;75.0;2;2.0;3;291000
20187;Vallecas;75.0;70.0;1;1.0;7;170000
20186;Vallecas;120.0;92.0;3;2.0;6;380000
20184;Vallecas;90.0;85.0;2;2.0;3;170000
20183;Vallecas;90.0;68.0;2;1.0;1;180000
20182;Vallecas;56.0;42.0;1;1.0;6;190000
20180;Vallecas;33.0;32.0;1;1.0;1;130000
20178;Vallecas;70.0;56.0;1;1.0;5;184000
20171;Vallecas;69.0;60.0;2;1.0;3;170000
20169;Vallecas;85.0;80.0;2;1.0;3;240000
20168;Santa Eugenia;95.0;93.0;3;1.0;1;220000
20167;Vallecas;70.0;60.0;1;1.0;4;190000
20166;Vallecas;55.0;50.0;1;1.0;1;152500
20163;Vallecas;92.0;65.0;2;2.0;5;290000
20157;Vallecas;60.0;47.0;2;1.0;2;110000
20156;Vallecas;85.0;75.0;3;2.0;2;154000
20155;Vallecas;56.0;43.0;3;1.0;0;100397
20153;Vallecas;94.0;82.0;2;2.0;7;345000
20152;Vallecas;50.0;40.0;1;1.0;4;180000
20151;Vallecas;70.0;60.0;2;2.0;1;225000
20145;Vallecas;70.0;65.0;3;1.0;3;135000
20143;Vallecas;70.0;56.0;1;1.0;4;129900
20141;Vallecas;85.0;76.0;2;2.0;5;340000
20139;Santa Eugenia;72.0;63.0;2;1.0;0;105000
20138;Vallecas;45.0;35.0;1;1.0;1;131000
20137;Vallecas;45.0;41.0;1;1.0;1;135000
20136;Vallecas;62.0;55.0;1;1.0;5;240000
20133;Vallecas;57.0;55.0;3;1.0;4;103000
20132;Vallecas;39.0;32.0;1;1.0;2;130000
20127;Vallecas;58.0;52.0;3;1.0;1;125000
20125;Santa Eugenia;115.0;95.0;4;2.0;5;186000
20120;Vallecas;54.0;44.0;1;1.0;2;156000
20119;Vallecas;80.0;70.0;2;2.0;7;273000
20118;Vallecas;61.0;42.0;1;1.0;1;195000
20117;Vallecas;66.0;46.0;2;1.0;4;213000
20113;Vallecas;100.0;85.0;2;2.0;1;300000
20112;Vallecas;106.0;79.0;2;2.0;6;265000
20111;Vallecas;65.0;60.0;2;1.0;2;149000
20110;Vallecas;53.0;52.0;1;1.0;2;220000
20109;Vallecas;70.0;50.0;1;1.0;1;149000
20107;Vallecas;85.0;80.0;2;1.0;2;190000
20106;Vallecas;50.0;45.0;1;1.0;3;160000
20103;Vallecas;70.0;64.0;3;1.0;1;130000
20098;Vallecas;85.0;75.0;3;2.0;1;294000
20096;Vallecas;80.0;70.0;2;1.0;0;220000
20091;Vallecas;60.0;55.0;1;1.0;0;130000
20088;Vallecas;60.0;45.0;1;1.0;4;135000
20087;Vallecas;60.0;50.0;2;1.0;2;148500
20086;Vallecas;110.0;89.0;3;2.0;7;359000
20080;Vallecas;106.0;95.0;4;2.0;4;180000
20079;Vallecas;88.0;79.0;3;1.0;2;165000
20075;Vallecas;89.0;80.0;2;1.0;0;180000
20073;Vallecas;65.0;55.0;2;1.0;1;176990
20072;Vallecas;55.0;45.0;1;1.0;5;255000
20070;Vallecas;57.0;52.0;2;1.0;3;112000
20069;Vallecas;59.0;57.0;3;1.0;2;98000
20067;Vallecas;54.0;42.0;2;1.0;0;119900
20065;Vallecas;70.0;60.0;2;2.0;1;249000
20063;Vallecas;52.0;48.0;1;1.0;0;105000
20060;Vallecas;68.0;65.0;3;1.0;0;99000
20059;Vallecas;70.0;60.0;1;2.0;0;135000
20044;Vallecas;39.0;31.0;1;1.0;2;130000
20042;Vallecas;95.0;60.0;2;2.0;4;245000
20038;Vallecas;39.0;33.0;1;1.0;3;163000
20037;Vallecas;41.0;33.0;1;1.0;5;162000
20036;Vallecas;120.0;90.0;3;2.0;3;345000
20031;Santa Eugenia;153.0;135.0;4;2.0;2;339000
20030;Vallecas;105.0;86.0;3;2.0;7;330000
20024;Vallecas;80.0;64.0;2;2.0;1;255000
20020;Vallecas;90.0;57.0;2;2.0;1;230000
20019;Vallecas;96.0;80.0;1;1.0;1;164000
20017;Vallecas;70.0;55.0;2;1.0;6;179900
20016;Vallecas;118.0;95.0;4;2.0;5;305000
20014;Vallecas;77.0;62.0;2;1.0;1;239900
20013;Vallecas;189.0;151.0;4;2.0;0;367000
20012;Vallecas;80.0;55.0;2;2.0;6;279000
20008;Vallecas;80.0;55.0;2;2.0;6;279000
20007;Vallecas;107.0;86.0;3;2.0;4;290000
20004;Santa Eugenia;90.0;85.0;3;2.0;1;225000
20003;Santa Eugenia;71.0;68.0;3;1.0;4;109500
20001;Santa Eugenia;85.0;77.0;2;2.0;2;179900
20000;Vallecas;95.0;66.0;2;2.0;6;236500
19995;Vallecas;132.0;97.0;3;2.0;2;350900
19994;Vallecas;132.0;97.0;3;2.0;4;357800
19993;Vallecas;132.0;97.0;3;2.0;1;345900
19992;Vallecas;132.0;95.0;3;2.0;4;360800
19991;Vallecas;132.0;97.0;3;2.0;4;362100
19990;Vallecas;132.0;97.0;3;2.0;3;352800
19989;Vallecas;132.0;97.0;3;2.0;2;347800
19988;Vallecas;135.0;98.0;3;2.0;1;352000
19987;Vallecas;126.0;82.0;3;2.0;0;479200
19986;Vallecas;76.0;48.0;1;1.0;7;199000
19985;Santa Eugenia;70.0;62.0;2;1.0;0;164900
19984;Vallecas;74.0;60.0;2;1.0;5;179900
19982;Vallecas;51.0;50.0;1;1.0;7;160000
19980;Vallecas;93.0;70.0;2;2.0;3;229000
19979;Vallecas;78.0;70.0;3;1.0;1;127000
19978;Vallecas;75.0;70.0;2;2.0;1;259000
19977;Vallecas;76.0;64.0;3;1.0;4;111600
19976;Vallecas;130.0;70.0;2;2.0;0;190000
19967;Vallecas;50.0;40.0;1;1.0;4;167000
19965;Vallecas;120.0;74.0;2;2.0;8;310000
19964;Vallecas;58.0;48.0;1;1.0;0;156000
19963;Vallecas;65.0;54.0;2;1.0;0;155000
19954;Vallecas;49.0;40.0;0;1.0;4;80000
19946;Vallecas;100.0;97.0;3;2.0;8;300000
19942;Vallecas;83.0;58.0;2;2.0;4;272000
19940;Vallecas;83.0;62.0;2;2.0;2;229900
19939;Vallecas;96.0;77.0;3;2.0;4;258000
19935;Vallecas;66.0;52.0;2;1.0;1;124700
19934;Vallecas;125.0;106.0;3;2.0;4;340000
19932;Vallecas;94.0;74.0;3;2.0;1;210000
19930;Vallecas;53.0;39.0;1;1.0;2;154000
19925;Vallecas;98.0;78.0;3;2.0;0;222100
19924;Vallecas;62.0;60.0;0;1.0;2;105000
19923;Vallecas;123.0;76.0;2;2.0;3;199000
19922;Vallecas;200.0;150.0;4;2.0;0;420000
19921;Santa Eugenia;40.0;25.0;0;1.0;0;54000
19920;Vallecas;80.0;64.0;3;1.0;3;128500
19919;Vallecas;92.0;63.0;2;2.0;2;235000
19917;Vallecas;51.0;49.0;2;1.0;0;108500
19916;Vallecas;52.0;48.0;1;1.0;0;89000
19914;Vallecas;50.0;43.0;2;1.0;0;110000
19912;Vallecas;60.0;57.0;3;1.0;1;131000
19909;Santa Eugenia;89.0;80.0;3;2.0;3;245000
19908;Vallecas;91.0;73.0;3;2.0;1;258000
19907;Vallecas;134.0;80.0;3;2.0;1;339900
19905;Orcasitas;123.0;110.0;2;2.0;6;209000
19904;Usera;76.0;62.0;2;1.0;6;183000
19903;Usera;150.0;120.0;3;2.0;0;270000
19902;Usera;83.0;67.0;2;2.0;3;259000
19901;Usera;67.0;55.0;2;1.0;4;109500
19899;San Fermin;89.0;83.0;2;2.0;3;248000
19897;Pradolongo;69.0;65.0;3;1.0;1;180000
19896;Zofio;59.0;47.0;2;1.0;1;139000
19895;San Fermin;100.0;91.0;3;2.0;5;305000
19894;Almendrales;61.0;50.0;3;1.0;2;117260
19893;San Fermin;89.0;74.0;2;2.0;6;235000
19890;Moscardo;61.0;60.0;2;1.0;0;140000
19888;Almendrales;92.0;74.0;3;2.0;1;179900
19887;Almendrales;80.0;76.0;3;1.0;1;128500
19884;Almendrales;92.0;91.0;3;2.0;2;230000
19882;Usera;90.0;80.0;3;2.0;5;229000
19881;Pradolongo;31.0;27.0;1;1.0;1;72000
19880;Zofio;119.0;85.0;3;2.0;1;245000
19879;Usera;65.0;55.0;3;1.0;2;110000
19878;Usera;90.0;75.0;3;2.0;0;149000
19877;Orcasitas;110.0;93.0;3;2.0;2;150000
19876;Pradolongo;54.0;50.0;2;1.0;3;113900
19875;Moscardo;143.0;137.0;3;2.0;2;359000
19874;San Fermin;158.0;89.0;3;2.0;6;220000
19872;San Fermin;108.0;91.0;3;2.0;1;239000
19871;San Fermin;120.0;110.0;3;2.0;1;242000
19868;Almendrales;73.0;68.0;2;1.0;3;260000
19867;Almendrales;62.0;54.0;3;1.0;3;130000
19866;San Fermin;220.0;190.0;3;2.0;1;440000
19862;Usera;132.0;92.0;3;2.0;2;218000
19861;Almendrales;70.0;55.0;2;1.0;2;127260
19860;Usera;63.0;57.0;3;1.0;0;140000
19859;Usera;89.0;75.0;3;2.0;2;138000
19858;Almendrales;80.0;76.0;3;1.0;1;128000
19855;Moscardo;68.0;55.0;2;1.0;5;145000
19851;Usera;121.0;90.0;3;2.0;4;278000
19848;Usera;81.0;65.0;2;1.0;0;135000
19846;Zofio;68.0;64.0;3;1.0;1;93000
19844;Almendrales;48.0;45.0;1;1.0;2;240000
19842;Moscardo;69.0;64.0;3;1.0;4;135000
19841;Orcasitas;81.0;79.0;3;2.0;0;189000
19840;Zofio;172.0;150.0;4;2.0;3;275000
19836;Orcasur;111.0;89.0;3;2.0;0;180000
19834;Almendrales;92.0;82.0;3;2.0;4;149900
19833;Almendrales;43.0;37.0;1;1.0;2;150000
19832;Almendrales;74.0;65.0;2;1.0;2;149900
19831;Pradolongo;87.0;81.0;2;1.0;2;199000
19830;Almendrales;73.0;68.0;2;1.0;3;260000
19824;Zofio;80.0;75.0;3;1.0;1;173000
19823;Zofio;350.0;330.0;6;6.0;0;790000
19822;Pradolongo;120.0;100.0;4;2.0;1;195000
19820;Moscardo;66.0;60.0;2;1.0;2;164900
19810;Almendrales;65.0;55.0;3;1.0;3;126000
19809;Orcasur;127.0;89.0;3;2.0;4;295000
19804;San Fermin;144.0;101.0;4;2.0;1;265000
19803;Pradolongo;83.0;63.0;2;1.0;2;148500
19802;Moscardo;62.0;54.0;2;1.0;0;134900
19801;Pradolongo;65.0;60.0;3;1.0;1;131000
19800;Almendrales;60.0;57.0;2;1.0;2;127000
19799;Moscardo;107.0;100.0;5;2.0;3;338000
19798;Moscardo;72.0;67.0;3;1.0;1;139000
19795;Usera;78.0;73.0;3;1.0;3;156000
19793;Orcasitas;81.0;70.0;3;2.0;0;240000
19792;Almendrales;79.0;60.0;2;2.0;2;295000
19790;Orcasur;114.0;110.0;3;3.0;2;190000
19788;Moscardo;65.0;55.0;2;1.0;4;133000
19787;Moscardo;118.0;100.0;4;2.0;6;370000
19786;Zofio;172.0;150.0;4;2.0;3;275000
19785;San Fermin;95.0;75.0;2;2.0;7;235000
19784;Orcasur;100.0;85.0;3;2.0;3;155000
19781;Moscardo;100.0;76.0;2;1.0;2;140000
19776;Usera;60.0;57.0;3;1.0;1;81000
19775;Moscardo;58.0;53.0;2;1.0;2;149900
19773;Almendrales;80.0;75.0;3;1.0;2;155000
19772;Moscardo;80.0;72.0;3;1.0;4;150000
19769;Almendrales;234.0;160.0;4;2.0;0;750000
19768;Usera;132.0;92.0;4;2.0;4;429000
19767;Pradolongo;172.0;171.0;4;3.0;3;450000
19764;Almendrales;52.0;49.0;2;1.0;1;115000
19763;Almendrales;80.0;76.0;3;1.0;0;128000
19761;Orcasitas;130.0;81.0;3;2.0;6;270000
19760;San Fermin;108.0;88.0;3;2.0;1;239000
19759;Pradolongo;126.0;110.0;3;2.0;1;179000
19758;San Fermin;120.0;100.0;3;2.0;1;242000
19757;San Fermin;88.0;63.0;2;2.0;8;230000
19756;Usera;80.0;30.0;1;1.0;3;116000
19755;Moscardo;73.0;65.0;3;1.0;3;130000
19753;San Fermin;65.0;55.0;3;1.0;1;128000
19752;Usera;80.0;64.0;3;1.0;0;155000
19751;Almendrales;75.0;65.0;3;1.0;7;180000
19749;Orcasitas;140.0;130.0;3;2.0;2;180000
19748;Almendrales;60.0;57.0;3;1.0;3;197000
19747;Usera;59.0;56.0;2;1.0;2;142000
19746;Pradolongo;57.0;53.0;2;1.0;3;110000
19745;Usera;85.0;60.0;2;1.0;1;150000
19744;San Fermin;126.0;81.0;2;2.0;1;204000
19742;Moscardo;56.0;46.0;2;1.0;0;128800
19741;Orcasitas;118.0;93.0;4;2.0;8;165000
19739;Moscardo;96.0;92.0;3;2.0;2;220000
19738;Pradolongo;120.0;110.0;3;2.0;1;164900
19736;Orcasur;90.0;80.0;4;1.0;2;150000
19733;Almendrales;65.0;60.0;2;1.0;1;109000
19731;Orcasitas;98.0;85.0;3;2.0;2;166763
19729;Orcasur;88.0;77.0;2;1.0;6;229000
19728;Orcasitas;95.0;77.0;3;2.0;0;220000
19727;San Fermin;180.0;160.0;3;2.0;0;260000
19725;Usera;67.0;58.0;3;1.0;3;139000
19724;Moscardo;70.0;66.0;3;1.0;4;133000
19723;Pradolongo;55.0;51.0;2;1.0;2;129000
19720;Almendrales;52.0;47.0;3;1.0;3;110000
19719;Moscardo;50.0;43.0;1;1.0;1;138000
19716;Almendrales;50.0;42.0;1;1.0;1;138000
19714;Pradolongo;59.0;58.0;1;1.0;1;193000
19713;Pradolongo;78.0;75.0;2;1.0;1;220000
19712;Pradolongo;87.0;83.0;3;1.0;2;220000
19711;Orcasur;127.0;102.0;4;2.0;2;165000
19710;Almendrales;70.0;62.0;3;1.0;3;139000
19708;Pradolongo;60.0;55.0;2;1.0;3;98000
19705;Moscardo;99.0;92.0;3;1.0;4;200000
19704;Zofio;56.0;54.0;2;1.0;0;93000
19703;Orcasitas;150.0;110.0;3;2.0;1;260000
19701;Pradolongo;70.0;65.0;3;1.0;3;110000
19700;Moscardo;90.0;78.0;3;2.0;7;280000
19699;Orcasitas;120.0;80.0;3;2.0;3;245000
19698;Almendrales;51.0;48.0;2;1.0;2;240000
19697;Zofio;75.0;74.0;2;1.0;0;138000
19696;Orcasur;114.0;112.0;3;2.0;6;190000
19691;Orcasur;126.0;100.0;3;2.0;1;350000
19688;Usera;123.0;74.0;2;1.0;1;186000
19685;Zofio;97.0;92.0;3;1.0;2;159000
19682;San Fermin;68.0;64.0;3;1.0;4;115000
19678;Orcasur;95.0;90.0;3;2.0;6;390000
19676;Almendrales;73.0;68.0;2;1.0;2;260000
19675;Orcasitas;127.0;95.0;4;2.0;5;324000
19674;Orcasitas;127.0;92.0;4;2.0;5;324000
19673;San Fermin;105.0;90.0;3;2.0;2;249999
19669;San Fermin;128.0;107.0;4;2.0;3;275000
19668;Moscardo;110.0;90.0;3;1.0;1;290000
19667;Moscardo;91.0;83.0;4;1.0;2;225000
19664;Moscardo;118.0;100.0;4;2.0;1;355000
19663;Almendrales;100.0;82.0;4;1.0;1;93000
19662;Almendrales;45.0;38.0;0;1.0;1;135000
19661;Moscardo;70.0;55.0;2;1.0;1;165000
19660;Almendrales;76.0;60.0;2;1.0;1;169000
19659;Usera;80.0;75.0;2;2.0;0;140000
19657;San Fermin;70.0;65.0;2;1.0;1;105000
19656;Almendrales;45.0;40.0;2;1.0;0;115000
19653;Pradolongo;105.0;100.0;3;1.0;3;240000
19652;Usera;69.0;65.0;3;1.0;1;197000
19649;Usera;70.0;65.0;3;1.0;3;115000
19648;Pradolongo;57.0;54.0;3;1.0;4;127000
19643;Almendrales;95.0;90.0;2;1.0;2;385000
19642;Zofio;85.0;78.0;4;1.0;3;184950
19641;Pradolongo;53.0;45.0;3;1.0;1;110000
19639;San Fermin;137.0;85.0;3;2.0;3;245000
19638;Almendrales;56.0;52.0;2;1.0;2;145000
19636;San Fermin;146.0;90.0;3;2.0;2;250000
19631;Moscardo;87.0;70.0;3;1.0;2;300000
19630;Pradolongo;140.0;116.0;5;2.0;2;307000
19628;Almendrales;102.0;92.0;3;2.0;5;355000
19627;Almendrales;55.0;52.0;2;1.0;4;114500
19624;Usera;110.0;95.0;3;2.0;1;255000
19623;Almendrales;41.0;37.0;3;1.0;1;105000
19622;Almendrales;84.0;70.0;2;2.0;2;290000
19621;Almendrales;68.0;58.0;2;1.0;1;199000
19620;Almendrales;70.0;68.0;2;1.0;3;121500
19619;San Fermin;90.0;81.0;2;1.0;9;169000
19617;Usera;100.0;85.0;3;2.0;4;149900
19615;Orcasitas;85.0;80.0;2;2.0;1;188999
19613;Orcasitas;50.0;42.0;0;1.0;0;128250
19609;Almendrales;120.0;100.0;4;2.0;1;190000
19608;Moscardo;60.0;50.0;1;1.0;2;180000
19607;San Fermin;67.0;59.0;1;1.0;2;220000
